Time,Open,High,Low,Close,Change,Volume
6/12/2020 2:10,9683.5,9723.5,9683.5,9717.0,33.5,401
6/12/2020 2:15,9718.5,9732.0,9717.25,9717.25,-1.25,290
6/12/2020 2:20,9722.25,9732.0,9717.0,9722.75,0.5,211
6/12/2020 2:25,9720.0,9727.5,9710.25,9710.25,-9.75,150
6/12/2020 2:30,9708.5,9714.5,9704.5,9709.5,1.0,108
6/12/2020 2:35,9701.25,9702.75,9674.75,9683.75,-17.5,352
6/12/2020 2:40,9687.5,9697.25,9682.25,9693.5,6.0,179
6/12/2020 2:45,9685.75,9707.75,9679.0,9705.5,19.75,269
6/12/2020 2:50,9706.75,9710.5,9695.5,9706.75,0.0,163
6/12/2020 2:55,9712.5,9720.5,9703.5,9703.5,-9.0,147
6/12/2020 3:00,9703.0,9707.25,9694.75,9705.0,2.0,179
6/12/2020 3:05,9704.25,9721.0,9704.0,9714.5,10.25,83
6/12/2020 3:10,9716.5,9723.5,9710.25,9715.25,-1.25,124
6/12/2020 3:15,9712.75,9734.5,9712.75,9734.5,21.75,268
6/12/2020 3:20,9735.0,9742.25,9726.75,9733.0,-2.0,218
6/12/2020 3:25,9736.25,9745.0,9736.0,9744.75,8.5,155
6/12/2020 3:30,9741.5,9743.75,9734.5,9739.25,-2.25,112
6/12/2020 3:35,9742.5,9742.75,9736.75,9742.25,-0.25,73
6/12/2020 3:40,9745.5,9759.25,9744.25,9756.25,10.75,281
6/12/2020 3:45,9754.75,9762.75,9754.0,9759.0,4.25,189
6/12/2020 3:50,9754.5,9764.5,9753.75,9754.25,-0.25,216
6/12/2020 3:55,9750.0,9760.5,9750.0,9756.0,6.0,189
6/12/2020 4:00,9754.75,9756.25,9737.5,9739.75,-15.0,234
6/12/2020 4:05,9744.5,9744.75,9739.0,9743.25,-1.25,242
6/12/2020 4:10,9745.5,9754.25,9739.0,9751.25,5.75,263
6/12/2020 4:15,9755.5,9764.0,9755.25,9763.0,7.5,180
6/12/2020 4:20,9759.0,9766.5,9758.75,9765.25,6.25,228
6/12/2020 4:25,9755.75,9759.75,9748.5,9759.5,3.75,175
6/12/2020 4:30,9751.75,9757.0,9739.5,9741.25,-10.5,150
6/12/2020 4:35,9744.0,9746.5,9739.75,9741.25,-2.75,57
6/12/2020 4:40,9750.25,9757.25,9750.25,9752.25,2.0,232
6/12/2020 4:45,9756.0,9764.5,9744.0,9764.5,8.5,311
6/12/2020 4:50,9765.5,9769.5,9762.0,9768.25,2.75,188
6/12/2020 4:55,9770.0,9775.75,9766.75,9772.5,2.5,298
6/12/2020 5:00,9774.25,9774.25,9763.5,9771.0,-3.25,239
6/12/2020 5:05,9775.75,9783.75,9762.5,9762.5,-13.25,185
6/12/2020 5:10,9760.5,9767.75,9757.25,9763.5,3.0,79
6/12/2020 5:15,9771.0,9778.25,9767.25,9770.5,-0.5,147
6/12/2020 5:20,9771.75,9771.75,9761.0,9767.75,-4.0,181
6/12/2020 5:25,9766.5,9771.5,9758.5,9762.75,-3.75,168
6/12/2020 5:30,9759.0,9760.75,9744.25,9744.25,-14.75,170
6/12/2020 5:35,9747.0,9753.5,9743.25,9747.75,0.75,153
6/12/2020 5:40,9748.0,9749.5,9741.75,9744.0,-4.0,70
6/12/2020 5:45,9741.5,9743.0,9728.0,9735.25,-6.25,136
6/12/2020 5:50,9741.75,9742.75,9736.5,9740.0,-1.75,156
6/12/2020 5:55,9741.0,9754.0,9741.0,9749.75,8.75,155
6/12/2020 6:00,9750.0,9763.5,9750.0,9760.0,10.0,151
6/12/2020 6:05,9757.25,9759.75,9746.75,9746.75,-10.5,69
6/12/2020 6:10,9747.5,9755.0,9746.0,9746.0,-1.5,107
6/12/2020 6:15,9751.5,9759.5,9747.25,9756.75,5.25,98
6/12/2020 6:20,9755.5,9755.5,9742.0,9750.25,-5.25,80
6/12/2020 6:25,9750.0,9765.0,9749.75,9763.5,13.5,185
6/12/2020 6:30,9762.25,9769.75,9757.0,9765.0,2.75,193
6/12/2020 6:35,9760.5,9761.25,9751.25,9752.5,-8.0,66
6/12/2020 6:40,9749.5,9756.5,9744.75,9752.5,3.0,138
6/12/2020 6:45,9747.5,9757.25,9747.5,9748.5,1.0,99
6/12/2020 6:50,9744.75,9754.0,9741.5,9753.5,8.75,127
6/12/2020 6:55,9751.75,9758.75,9750.75,9751.75,0.0,130
6/12/2020 7:00,9738.75,9738.75,9724.5,9730.0,-8.75,422
6/12/2020 7:05,9733.75,9733.75,9718.75,9725.25,-8.5,391
6/12/2020 7:10,9717.25,9725.25,9708.5,9712.0,-5.25,467
6/12/2020 7:15,9710.0,9715.0,9706.5,9712.75,2.75,330
6/12/2020 7:20,9718.25,9723.75,9717.75,9720.75,2.5,97
6/12/2020 7:25,9726.0,9729.25,9719.5,9721.0,-5.0,147
6/12/2020 7:30,9721.0,9734.25,9719.75,9729.5,8.5,349
6/12/2020 7:35,9728.5,9734.5,9722.75,9731.75,3.25,405
6/12/2020 7:40,9737.0,9754.75,9736.75,9746.75,9.75,589
6/12/2020 7:45,9746.25,9748.0,9742.0,9746.5,0.25,338
6/12/2020 7:50,9748.75,9752.75,9738.75,9741.5,-7.25,305
6/12/2020 7:55,9742.75,9750.75,9735.25,9737.75,-5.0,423
6/12/2020 8:00,9743.75,9754.25,9742.5,9754.0,10.25,356
6/12/2020 8:05,9755.25,9760.25,9753.25,9754.5,-0.75,359
6/12/2020 8:10,9754.5,9764.25,9750.0,9763.75,9.25,494
6/12/2020 8:15,9765.75,9771.5,9759.75,9769.25,3.5,788
6/12/2020 8:20,9775.25,9781.75,9771.25,9779.75,4.5,584
6/12/2020 8:25,9781.75,9786.75,9775.75,9783.0,1.25,638
6/12/2020 8:30,9783.75,9796.75,9764.25,9789.0,5.25,7331
6/12/2020 8:35,9793.5,9804.75,9775.5,9781.0,-12.5,4814
6/12/2020 8:40,9794.5,9835.0,9793.25,9823.0,28.5,5576
6/12/2020 8:45,9828.0,9837.0,9817.75,9818.0,-10.0,3818
6/12/2020 8:50,9806.0,9823.25,9799.75,9806.75,0.75,3238
6/12/2020 8:55,9802.25,9812.5,9793.25,9797.25,-5.0,2201
6/12/2020 9:00,9799.75,9817.5,9784.0,9809.5,9.75,4480
6/12/2020 9:05,9803.75,9806.25,9787.75,9792.75,-11.0,2845
6/12/2020 9:10,9792.25,9801.75,9770.0,9770.75,-21.5,2667
6/12/2020 9:15,9761.5,9770.5,9755.0,9760.5,-1.0,2748
6/12/2020 9:20,9748.5,9781.25,9747.5,9768.75,20.25,3024
6/12/2020 9:25,9780.0,9784.5,9751.5,9751.75,-28.25,2701
6/12/2020 9:30,9743.0,9757.25,9738.0,9745.5,2.5,3337
6/12/2020 9:35,9752.75,9753.75,9717.75,9720.75,-32.0,4475
6/12/2020 9:40,9708.75,9724.0,9707.25,9723.5,14.75,3628
6/12/2020 9:45,9718.75,9735.5,9702.5,9710.5,-8.25,4604
6/12/2020 9:50,9710.75,9710.75,9660.25,9663.25,-47.5,4647
6/12/2020 9:55,9666.75,9679.25,9642.75,9647.5,-19.25,4343
6/12/2020 10:00,9631.25,9648.0,9602.75,9606.0,-25.25,6016
6/12/2020 10:05,9584.5,9650.25,9583.75,9647.5,63.0,6730
6/12/2020 10:10,9653.5,9654.0,9630.25,9642.25,-11.25,4513
6/12/2020 10:15,9617.5,9647.25,9592.75,9597.5,-20.0,5736
6/12/2020 10:20,9573.0,9608.5,9570.0,9570.5,-2.5,5108
6/12/2020 10:25,9567.0,9622.0,9566.25,9619.25,52.25,4578
6/12/2020 10:30,9615.75,9626.0,9595.75,9618.25,2.5,3553
6/12/2020 10:35,9640.75,9672.0,9640.75,9671.5,30.75,3971
6/12/2020 10:40,9673.0,9677.75,9661.75,9664.75,-8.25,2082
6/12/2020 10:45,9652.25,9694.0,9648.5,9680.25,28.0,2847
6/12/2020 10:50,9683.25,9690.5,9658.25,9664.0,-19.25,2869
6/12/2020 10:55,9683.0,9703.25,9677.0,9698.75,15.75,3248
6/12/2020 11:00,9704.75,9711.5,9690.75,9707.5,2.75,2427
6/12/2020 11:05,9717.75,9724.75,9712.0,9719.75,2.0,2236
6/12/2020 11:10,9709.0,9710.25,9680.75,9689.25,-19.75,2062
6/12/2020 11:15,9692.25,9713.25,9681.25,9711.75,19.5,2404
6/12/2020 11:20,9709.25,9717.0,9688.0,9690.5,-18.75,2479
6/12/2020 11:25,9681.25,9686.25,9658.25,9684.0,2.75,2411
6/12/2020 11:30,9675.0,9677.75,9632.5,9632.75,-42.25,3035
6/12/2020 11:35,9636.5,9647.0,9630.25,9635.5,-1.0,2348
6/12/2020 11:40,9635.75,9656.75,9631.5,9643.5,7.75,2756
6/12/2020 11:45,9638.5,9642.5,9618.0,9621.25,-17.25,2914
6/12/2020 11:50,9623.5,9655.5,9623.0,9641.0,17.5,2174
6/12/2020 11:55,9657.0,9667.5,9647.25,9657.25,0.25,1620
6/12/2020 12:00,9659.0,9665.5,9625.0,9625.75,-33.25,2202
6/12/2020 12:05,9612.0,9623.75,9604.5,9611.75,-0.25,1898
6/12/2020 12:10,9621.0,9621.75,9599.5,9611.75,-9.25,4352
6/12/2020 12:15,9612.0,9616.0,9591.0,9604.0,-8.0,1476
6/12/2020 12:20,9603.75,9620.5,9588.75,9590.0,-13.75,1988
6/12/2020 12:25,9586.5,9611.25,9584.75,9590.25,3.75,2141
6/12/2020 12:30,9594.0,9604.75,9561.75,9564.5,-29.5,3151
6/12/2020 12:35,9559.25,9579.75,9543.5,9549.5,-9.75,3318
6/12/2020 12:40,9551.0,9574.25,9536.5,9568.75,17.75,3572
6/12/2020 12:45,9549.25,9554.0,9502.75,9509.5,-39.75,5046
6/12/2020 12:50,9514.5,9525.25,9490.5,9499.5,-15.0,4178
6/12/2020 12:55,9514.25,9537.25,9501.0,9513.75,-0.5,3501
6/12/2020 13:00,9490.5,9542.75,9481.75,9537.5,47.0,5348
6/12/2020 13:05,9525.75,9526.5,9487.25,9495.0,-30.75,2723
6/12/2020 13:10,9501.75,9562.25,9501.75,9548.25,46.5,4976
6/12/2020 13:15,9542.75,9553.5,9517.5,9541.0,-1.75,4084
6/12/2020 13:20,9518.25,9538.0,9511.25,9531.25,13.0,2532
6/12/2020 13:25,9529.0,9553.0,9529.0,9545.5,16.5,2016
6/12/2020 13:30,9556.25,9600.0,9551.0,9584.75,28.5,4492
6/12/2020 13:35,9584.0,9592.5,9572.0,9573.75,-10.25,1871
6/12/2020 13:40,9562.0,9576.75,9535.5,9548.0,-14.0,2323
6/12/2020 13:45,9547.5,9585.5,9546.75,9573.25,25.75,1804
6/12/2020 13:50,9568.5,9585.0,9553.25,9581.5,13.0,1708
6/12/2020 13:55,9590.25,9593.0,9566.25,9570.25,-20.0,2037
6/12/2020 14:00,9592.0,9619.25,9591.25,9609.5,17.5,2805
6/12/2020 14:05,9605.0,9635.25,9599.25,9630.5,25.5,2130
6/12/2020 14:10,9610.25,9637.5,9609.0,9622.0,11.75,1964
6/12/2020 14:15,9630.0,9635.0,9586.75,9596.25,-33.75,2429
6/12/2020 14:20,9606.75,9613.5,9578.5,9579.75,-27.0,1561
6/12/2020 14:25,9570.75,9587.25,9551.5,9553.75,-17.0,1742
6/12/2020 14:30,9568.5,9580.25,9552.75,9561.0,-7.5,1492
6/12/2020 14:35,9580.75,9605.0,9578.75,9585.5,4.75,1650
6/12/2020 14:40,9596.5,9607.75,9586.0,9603.25,6.75,1185
6/12/2020 14:45,9611.25,9650.25,9611.25,9648.5,37.25,1517
6/12/2020 14:50,9651.75,9673.0,9640.0,9642.25,-9.5,3605
6/12/2020 14:55,9656.25,9672.5,9655.0,9667.75,11.5,3455
6/12/2020 15:00,9647.5,9657.75,9633.75,9642.75,-4.75,2392
6/12/2020 15:05,9645.25,9648.25,9636.0,9646.75,1.5,1043
6/12/2020 15:10,9647.25,9648.25,9623.75,9630.0,-17.25,1046
6/12/2020 15:30,9633.25,9641.5,9631.0,9635.25,2.0,264
6/12/2020 15:35,9633.0,9637.25,9631.0,9636.5,3.5,99
6/12/2020 15:40,9638.75,9640.5,9635.75,9639.0,0.25,101
6/12/2020 15:45,9638.75,9642.75,9635.5,9642.25,3.5,84
6/12/2020 15:50,9639.25,9645.0,9637.75,9642.5,3.25,27
6/12/2020 15:55,9641.0,9643.25,9636.0,9636.0,-5.0,78
6/14/2020 17:00,9527.0,9554.5,9492.75,9546.5,19.5,1801
6/14/2020 17:05,9533.75,9534.75,9505.75,9506.25,-27.5,748
6/14/2020 17:10,9500.5,9521.5,9499.5,9509.0,8.5,504
6/14/2020 17:15,9516.5,9540.0,9516.25,9527.75,11.25,360
6/14/2020 17:20,9536.25,9539.75,9527.25,9535.0,-1.25,423
6/14/2020 17:25,9536.0,9563.0,9535.0,9558.0,22.0,331
6/14/2020 17:30,9555.5,9557.75,9547.5,9554.5,-1.0,194
6/14/2020 17:35,9560.5,9566.25,9553.5,9555.0,-5.5,209
6/14/2020 17:40,9555.5,9556.5,9539.5,9546.5,-9.0,288
6/14/2020 17:45,9544.0,9558.75,9543.25,9558.0,14.0,216
6/14/2020 17:50,9563.75,9568.0,9559.75,9561.5,-2.25,152
6/14/2020 17:55,9562.75,9573.0,9559.5,9566.25,3.5,346
6/14/2020 18:00,9565.5,9569.25,9551.75,9553.5,-12.0,219
6/14/2020 18:05,9550.5,9558.25,9550.0,9552.5,2.0,97
6/14/2020 18:10,9551.25,9562.75,9542.0,9561.25,10.0,273
6/14/2020 18:15,9560.75,9563.0,9537.5,9537.5,-23.25,236
6/14/2020 18:20,9529.25,9541.0,9522.75,9535.75,6.5,393
6/14/2020 18:25,9535.0,9538.75,9521.0,9534.75,-0.25,467
6/14/2020 18:30,9534.5,9548.0,9534.5,9540.25,5.75,211
6/14/2020 18:35,9543.5,9551.5,9539.5,9550.5,7.0,142
6/14/2020 18:40,9554.0,9557.0,9538.0,9539.75,-14.25,145
6/14/2020 18:45,9545.25,9553.5,9532.0,9538.5,-6.75,202
6/14/2020 18:50,9532.25,9543.75,9527.5,9532.0,-0.25,337
6/14/2020 18:55,9530.25,9542.5,9509.75,9525.5,-4.75,562
6/14/2020 19:00,9539.25,9556.75,9538.75,9539.0,-0.25,340
6/14/2020 19:05,9539.75,9557.75,9539.75,9554.25,14.5,177
6/14/2020 19:10,9553.5,9559.0,9547.5,9557.5,4.0,189
6/14/2020 19:15,9543.5,9557.75,9533.75,9556.0,12.5,213
6/14/2020 19:20,9545.5,9557.75,9540.0,9553.75,8.25,248
6/14/2020 19:25,9555.75,9557.75,9543.75,9551.75,-4.0,151
6/14/2020 19:30,9554.5,9564.75,9552.5,9560.75,6.25,267
6/14/2020 19:35,9556.25,9567.0,9552.75,9560.75,4.5,248
6/14/2020 19:40,9555.75,9561.0,9544.25,9547.0,-8.75,262
6/14/2020 19:45,9542.75,9557.0,9542.25,9555.25,12.5,162
6/14/2020 19:50,9555.25,9558.0,9543.75,9546.25,-9.0,93
6/14/2020 19:55,9548.0,9551.25,9536.5,9537.25,-10.75,312
6/14/2020 20:00,9528.25,9546.75,9528.0,9544.0,15.75,374
6/14/2020 20:05,9543.25,9547.75,9538.5,9539.75,-3.5,87
6/14/2020 20:10,9541.5,9546.5,9538.5,9539.0,-2.5,88
6/14/2020 20:15,9538.75,9551.0,9536.0,9542.0,3.25,186
6/14/2020 20:20,9551.75,9561.0,9551.0,9557.5,5.75,184
6/14/2020 20:25,9559.0,9559.75,9552.25,9557.25,-1.75,91
6/14/2020 20:30,9557.5,9566.0,9555.5,9564.0,6.5,232
6/14/2020 20:35,9563.75,9570.0,9560.5,9567.5,3.75,179
6/14/2020 20:40,9570.0,9574.75,9566.0,9571.75,1.75,127
6/14/2020 20:45,9577.0,9582.25,9573.25,9579.75,2.75,232
6/14/2020 20:50,9580.75,9582.25,9567.25,9568.75,-12.0,258
6/14/2020 20:55,9570.25,9573.0,9563.75,9572.0,1.75,152
6/14/2020 21:00,9574.0,9579.0,9567.75,9570.25,-3.75,264
6/14/2020 21:05,9566.25,9572.75,9556.75,9569.25,3.0,120
6/14/2020 21:10,9569.0,9582.25,9568.75,9578.25,9.25,166
6/14/2020 21:15,9574.75,9584.25,9571.5,9582.5,7.75,154
6/14/2020 21:20,9581.0,9585.5,9575.25,9575.25,-5.75,158
6/14/2020 21:25,9573.25,9577.5,9568.0,9572.25,-1.0,93
6/14/2020 21:30,9572.75,9572.75,9563.25,9568.25,-4.5,94
6/14/2020 21:35,9567.25,9571.25,9555.0,9556.25,-11.0,198
6/14/2020 21:40,9556.75,9561.5,9554.75,9556.75,0.0,92
6/14/2020 21:45,9562.0,9563.0,9558.0,9558.0,-4.0,62
6/14/2020 21:50,9555.75,9558.0,9549.25,9552.0,-3.75,93
6/14/2020 21:55,9551.5,9554.5,9544.5,9544.75,-6.75,157
6/14/2020 22:00,9541.75,9554.75,9539.75,9550.5,8.75,168
6/14/2020 22:05,9552.5,9555.5,9548.75,9550.25,-2.25,50
6/14/2020 22:10,9554.0,9558.5,9551.0,9553.0,-1.0,85
6/14/2020 22:15,9551.5,9562.0,9551.25,9560.0,8.5,62
6/14/2020 22:20,9562.0,9567.0,9559.75,9564.0,2.0,129
6/14/2020 22:25,9565.0,9566.75,9563.0,9564.25,-0.75,16
6/14/2020 22:30,9564.0,9565.25,9559.5,9562.0,-2.0,56
6/14/2020 22:35,9559.5,9570.75,9556.5,9569.0,9.5,97
6/14/2020 22:40,9564.5,9566.0,9560.0,9564.25,-0.25,47
6/14/2020 22:45,9565.5,9566.5,9561.25,9566.5,1.0,24
6/14/2020 22:50,9564.0,9564.0,9558.5,9560.75,-3.25,41
6/14/2020 22:55,9559.25,9566.25,9557.5,9565.5,6.25,44
6/14/2020 23:00,9560.25,9563.0,9550.25,9550.25,-10.0,123
6/14/2020 23:05,9551.25,9552.0,9548.0,9548.0,-3.25,56
6/14/2020 23:15,9549.0,9558.5,9548.0,9558.5,9.5,55
6/14/2020 23:20,9557.0,9558.0,9553.75,9554.75,-2.25,24
6/14/2020 23:25,9551.25,9553.0,9546.5,9546.5,-4.75,58
6/14/2020 23:35,9549.0,9553.75,9547.5,9551.75,2.75,41
6/14/2020 23:40,9552.75,9552.75,9538.75,9538.75,-14.0,86
6/14/2020 23:45,9543.25,9544.75,9527.75,9528.5,-14.75,200
6/14/2020 23:50,9533.25,9534.0,9520.0,9524.0,-9.25,235
6/14/2020 23:55,9523.0,9528.5,9521.0,9526.0,3.0,84
6/15/2020 0:00,9524.5,9527.75,9509.0,9511.5,-13.0,440
6/15/2020 0:05,9505.0,9511.25,9492.0,9494.75,-10.25,763
6/15/2020 0:10,9493.5,9506.0,9493.5,9504.5,11.0,331
6/15/2020 0:15,9503.0,9515.25,9499.0,9501.5,-1.5,424
6/15/2020 0:20,9486.75,9505.75,9486.75,9497.75,11.0,357
6/15/2020 0:25,9500.25,9502.0,9494.5,9495.25,-5.0,159
6/15/2020 0:30,9479.75,9487.75,9473.5,9476.5,-3.25,272
6/15/2020 0:35,9476.0,9476.0,9450.25,9452.25,-23.75,683
6/15/2020 0:40,9444.75,9455.25,9424.5,9427.25,-17.5,1073
6/15/2020 0:45,9440.0,9452.0,9436.0,9436.0,-4.0,355
6/15/2020 0:50,9437.5,9440.5,9422.75,9430.0,-7.5,367
6/15/2020 0:55,9431.25,9433.75,9403.25,9410.5,-20.75,581
6/15/2020 1:00,9408.5,9424.25,9395.75,9416.0,7.5,649
6/15/2020 1:05,9399.5,9400.75,9377.0,9381.25,-18.25,872
6/15/2020 1:10,9401.75,9413.75,9395.25,9404.0,2.25,692
6/15/2020 1:15,9402.0,9420.5,9391.75,9415.25,13.25,605
6/15/2020 1:20,9412.25,9426.0,9404.0,9405.25,-7.0,432
6/15/2020 1:25,9399.5,9401.0,9383.0,9385.0,-14.5,426
6/15/2020 1:30,9395.5,9410.0,9391.25,9408.75,13.25,235
6/15/2020 1:35,9407.0,9421.5,9401.75,9410.0,3.0,301
6/15/2020 1:40,9404.75,9405.0,9384.0,9392.0,-12.75,364
6/15/2020 1:45,9379.25,9392.0,9372.5,9387.75,8.5,220
6/15/2020 1:50,9391.0,9398.5,9384.5,9395.25,4.25,251
6/15/2020 1:55,9393.25,9409.5,9387.0,9404.0,10.75,207
6/15/2020 2:00,9412.25,9428.0,9404.25,9411.25,-1.0,414
6/15/2020 2:05,9420.0,9430.0,9398.5,9404.5,-15.5,419
6/15/2020 2:10,9396.25,9427.5,9392.25,9411.75,15.5,514
6/15/2020 2:15,9404.25,9413.25,9386.5,9409.0,4.75,483
6/15/2020 2:20,9414.5,9427.0,9405.75,9427.0,12.5,335
6/15/2020 2:25,9438.25,9439.25,9421.5,9421.5,-16.75,314
6/15/2020 2:30,9421.5,9421.5,9405.25,9416.75,-4.75,302
6/15/2020 2:35,9406.5,9433.25,9404.5,9427.0,20.5,230
6/15/2020 2:40,9421.5,9434.5,9421.5,9425.75,4.25,239
6/15/2020 2:45,9424.25,9436.75,9420.0,9421.0,-3.25,202
6/15/2020 2:50,9422.5,9426.5,9417.5,9423.25,0.75,117
6/15/2020 2:55,9432.5,9438.0,9426.0,9437.25,4.75,367
6/15/2020 3:00,9438.25,9454.0,9438.0,9448.5,10.25,504
6/15/2020 3:05,9443.5,9450.75,9438.0,9438.0,-5.5,231
6/15/2020 3:10,9431.0,9445.25,9423.5,9438.25,7.25,215
6/15/2020 3:15,9446.5,9454.0,9437.75,9449.0,2.5,391
6/15/2020 3:20,9454.5,9457.0,9444.75,9451.25,-3.25,273
6/15/2020 3:25,9454.25,9468.5,9452.0,9458.25,4.0,301
6/15/2020 3:30,9455.0,9464.75,9452.75,9455.25,0.25,193
6/15/2020 3:35,9467.0,9471.5,9463.0,9464.75,-2.25,210
6/15/2020 3:40,9458.0,9473.5,9458.0,9468.75,10.75,196
6/15/2020 3:45,9472.0,9483.0,9471.0,9483.0,11.0,350
6/15/2020 3:50,9479.25,9482.25,9472.0,9477.5,-1.75,169
6/15/2020 3:55,9478.75,9488.25,9476.0,9484.0,5.25,255
6/15/2020 4:00,9484.75,9491.75,9475.25,9481.25,-3.5,173
6/15/2020 4:05,9475.25,9477.75,9468.75,9471.5,-3.75,220
6/15/2020 4:10,9460.25,9471.25,9460.0,9464.75,4.5,167
6/15/2020 4:15,9464.25,9479.0,9463.5,9472.25,8.0,204
6/15/2020 4:20,9479.0,9480.75,9471.0,9477.5,-1.5,134
6/15/2020 4:25,9479.25,9488.75,9474.25,9485.25,6.0,113
6/15/2020 4:30,9487.0,9493.5,9468.0,9470.5,-16.5,293
6/15/2020 4:35,9475.5,9477.5,9465.0,9471.0,-4.5,177
6/15/2020 4:40,9473.0,9481.0,9468.75,9479.5,6.5,118
6/15/2020 4:45,9473.75,9492.25,9470.5,9489.75,16.0,211
6/15/2020 4:50,9492.0,9515.0,9491.75,9514.25,22.25,608
6/15/2020 4:55,9507.75,9513.5,9505.75,9509.0,1.25,149
6/15/2020 5:00,9510.75,9517.25,9504.0,9512.0,1.25,238
6/15/2020 5:05,9516.75,9521.75,9508.0,9509.25,-7.5,214
6/15/2020 5:10,9512.0,9529.25,9510.0,9524.25,12.25,233
6/15/2020 5:15,9523.75,9527.5,9503.0,9503.25,-20.5,281
6/15/2020 5:20,9506.75,9512.0,9497.5,9499.25,-7.5,193
6/15/2020 5:25,9502.25,9507.75,9497.5,9500.25,-2.0,191
6/15/2020 5:30,9498.25,9499.25,9482.5,9486.5,-11.75,274
6/15/2020 5:35,9489.0,9492.5,9487.75,9489.0,0.0,121
6/15/2020 5:40,9486.0,9506.25,9485.25,9502.5,16.5,181
6/15/2020 5:45,9503.25,9509.25,9479.25,9482.75,-20.5,386
6/15/2020 5:50,9475.5,9493.75,9472.5,9473.5,-2.0,500
6/15/2020 5:55,9473.0,9484.25,9465.0,9466.5,-6.5,317
6/15/2020 6:00,9470.0,9482.75,9469.75,9475.0,5.0,263
6/15/2020 6:05,9473.5,9485.0,9471.5,9484.0,10.5,190
6/15/2020 6:10,9483.25,9487.75,9467.0,9469.25,-14.0,199
6/15/2020 6:15,9470.5,9474.0,9464.0,9470.75,0.25,207
6/15/2020 6:20,9479.75,9494.25,9474.75,9491.5,11.75,368
6/15/2020 6:25,9492.0,9513.0,9492.0,9502.25,10.25,544
6/15/2020 6:30,9495.0,9500.25,9492.5,9496.5,1.5,200
6/15/2020 6:35,9492.75,9512.5,9490.5,9510.5,17.75,548
6/15/2020 6:40,9506.5,9509.0,9503.25,9504.0,-2.5,164
6/15/2020 6:45,9508.0,9527.0,9503.75,9522.0,14.0,467
6/15/2020 6:50,9519.25,9529.0,9519.25,9521.25,2.0,194
6/15/2020 6:55,9526.5,9526.75,9502.25,9512.25,-14.25,548
6/15/2020 7:00,9513.5,9517.75,9499.25,9499.25,-14.25,670
6/15/2020 7:05,9505.0,9518.5,9501.0,9502.5,-2.5,706
6/15/2020 7:10,9499.75,9511.0,9491.75,9492.5,-7.25,560
6/15/2020 7:15,9499.0,9501.5,9491.25,9501.25,2.25,478
6/15/2020 7:20,9505.5,9513.5,9493.5,9500.0,-5.5,727
6/15/2020 7:25,9507.5,9512.0,9500.75,9503.25,-4.25,485
6/15/2020 7:30,9512.25,9522.75,9508.25,9517.75,5.5,1034
6/15/2020 7:35,9513.0,9523.25,9511.0,9519.25,6.25,516
6/15/2020 7:40,9522.25,9522.25,9507.25,9509.5,-12.75,853
6/15/2020 7:45,9506.5,9517.0,9502.0,9516.75,10.25,678
6/15/2020 7:50,9517.25,9517.25,9506.75,9513.5,-3.75,549
6/15/2020 7:55,9513.5,9516.75,9508.0,9513.25,-0.25,610
6/15/2020 8:00,9512.25,9521.0,9509.25,9519.0,6.75,855
6/15/2020 8:05,9518.5,9521.5,9504.25,9508.0,-10.5,889
